country,question_id,dimension,question,query_no,query,search_language,rank,title,url,snippet,published_date,provider
Estonia,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid,Estonian,3,EESTI: TARKVARA ARENDUSTEENUSED ANDMEANALÜÜTIKA LAHENDUSTE ARENDUS- JA HOOLDUSTÖÖD,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4311238/html,"# EESTI: TARKVARA ARENDUSTEENUSEDANDMEANALÜÜTIKA LAHENDUSTE ARENDUS- JA HOOLDUSTÖÖD
...
Hanketeade või kontsessiooniteade – üldkord - Muudatus
...
## 1. Hankija
...
Rahandusministeeriumi
...
oloogiakeskus
...
Hankija te
...
### 1.1 Hankija
...
Maksu- ja Tolliamet
...
Hankija tegevus: Avalik kord ja julgeolek
...
### 1.1 Hankija
...
Ametlik nimi: Rahandusministeerium
...
Hankija te
...
: Majandus
...
### 1.1 Hankija
...
Hankija tegevus: Avalik kord ja julgeolek
...
1.1 Hankija
...
Hankija tegevus: Üldised avalikud teenused
...
### 1.1 Hankija
...
Ametlik nimi: Statistikaamet
...
Hankija tegevus: Üldised avalikud teenused
...
## 2. Menetlus
...
Pealkiri
...
meanalü
...
Lepingu olemus
...
Peamine liigitus (cpv): 72262000 Tarkvara arendusteenused
...
Täiendav liigitus (cpv): 72250000 Süsteemi hooldus- ja tugiteenused
...
ateave: Hankija jätab h
...
Peamine liigitus (cpv): 72262000 Tarkvara arendusteenused
...
Täiendav liigitus (cpv): 72250000 Süsteemi hooldus- ja tugiteenused
...
Hankija jätab
...
10. Muudatus
...
Teate liik
...
Hanketeade või kontsessiooniteade – üldkord",,exa
Estonia,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid,Estonian,4,EESTI: SKANEERIMISE TEENUSED ARHIIVIMATERJALIDE DIGITEERIMINE,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4294918/html,"# EESTI: SKANEERIMISE TEENUSEDARHIIVIMATERJALIDE DIGITEERIMINE
...
Hanketeade või kontsessiooniteade – üldkord - Muudatus
...
## 1. Hankija
...
Ametlik nimi: Rahvusarhiiv
...
Ostja õiguslik vorm: Keskvalitsusas
...
Hankija tegevus: Üldised avalikud teenused
...
2. Menetlus
...
Pealkiri: Arhiivimaterjalide digiteerimine
...
Kirjeldus: Rahvusarhiiv ostab arhiivimaterjalide digiteerimise teenust eeldatavalt 2 miljoni faili loomiseks suuruses kuni A2 tööde teostamise asukohaga Rahvusarhiivi hoones Tallinnas ja eeldatavalt 1 miljoni faili loomiseks suuruses kuni A1 tööde teostamise asukohaga Rahvusarhiivi hoones Tartus.
...
Lepingu olemus: Teenused
...
Peamine liigitus (cpv): 79999100 Skaneerimise teenused
...
Direktiiv 2014/24/EL
...
Hanke osade maksimaalne arv, mille kohta üks pakkuja võib pakkumusi
...
itada: 2
...
Ainult siseriiklikest õigusaktidest tulenevad kõrvalejätmise alused: https://riigihanked.riik.ee/rhr-web/#/procurement/7114532/procurement-passport
...
Arhiivimaterjalide
...
iteerimine Tallinnas
...
Kirjeldus: Rahvusarhiiv ostab arhiivimaterjalide digiteerimise teenust eeldatavalt 2 miljoni faili loomiseks suuruses kuni A2 tööde teostamise asukohaga Rahvusarhiivi hoones Tallinnas.
...
Peamine liigitus (cpv): 79999100 Skaneerimise teenused
...
ole reserveeritud
...
Tuleb esitada lepingu täitmiseks määratud töötajate nimed ja nende kut
...
valifikatsioonid: Ei ole nõutud
...
Finantstagatise kirjeldus: Pakkuja esitab pakkumuse tagatiseks krediidi- või finantseerimisasutuse või kindlustusseltsi tagasivõtmatu garantiikirja 1000 euro suuruses summas pakkumuse jõusoleku ajaks või maksekorralduse koopia, kui deponeerib sama summa arvelduskontole: Makse saaja nimetus: RAHANDUSMINISTEERIUM. Võimalikud pangakontod: SEB Pank: EE891010220034796011 (SWIFT: EEUHEE2X) Swedbank: EE932200221023778606 (SWIFT: HABAEE2X) Luminor: EE701700017001577198 (SWIFT: RIKOEE22) LHV Pank: EE777700771003813400 (SWIFT: LHVBEE22) Viitenumber: 2800047737. Ülekande selgitus: Rahvusarhiiv, tagatisraha, riigihanke viitenumber 277180
...
Osalejate maksimaalne arv: 1
...
Rahvusar
...
### 5.1 Partii tehniline ID: LOT-0002
...
Pealkiri: Arhiivimaterjalide digiteerimine Tartus
...
Kirjeldus: Rahvusarhiiv ostab arhiivimaterjalide digiteerimise teenust eeldatavalt 1 miljoni faili loomiseks suuruses kuni A1 tööde teostamise asukohaga Rahvusarhiivi hoones Tartus.
...
Lepingu olemus
...
Peamine liigitus (cpv): 79999100 Skaneerimise teenused
...
### 5.1
...
Üldine te
...
Reserveeritud osalemine: Osalemine ei ole reserveeritud.
...
uleb esitada lepingu täitmiseks määratud töötajate nimed ja nende kutsekvalifikatsioonid: Ei ole nõutud
...
### 5.1
...
kirjeldus:
...
itab pakkumuse tagatiseks
...
- või finantseerimisasutuse või kindlustusseltsi tagas
...
ja 1000
...
umuse jõus
...
opia, kui
...
ole: Makse saaja nimetus
...
RAHANDUSMINISTEERIUM.
...
imalikud pangakontod: SEB Pank: EE8
...
1010220034796011 (SWIFT: EEUHEE2X) Swedbank: EE932200221023778606 (SWIFT: HABAEE2X) Luminor
...
EE701700017001577198 (SWIFT: RIKOEE22
...
: EE777700771003813400 (SWIFT: LHVBEE22) Viitenumber: 2800047737. Ülekande selgitus: Rahvusarhiiv, tagatisraha, riigihanke viitenumber 277180",,exa
Estonia,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid,Estonian,5,Usaldusteenus | Eesti usaldusnimekiri,https://sr.riik.ee/et/usaldusteenus/,"Usaldusnimekirjad on olulised komponendid, mis aitavad luua usaldust e-turul tegutsejate seas, võimaldades kasutajatel kindlaks teha, milline on usaldusteenuse osutajate ja nende teenuste kvalifitseeritud staatus praegu ja milline on see olnud varem. Liikmesriikide usaldusnimekirjad peavad sisaldama vähemalt komisjoni rakendusotsuse (EL) 2015/1505 artiklites 1 ja 2 osutatud teavet. Liikmesriigid võivad lisada usaldusnimekirja teavet kvalifitseerimata usaldusteenuse osutajate ja nende osutatavate kvalifitseerimata usaldusteenuste kohta. Sellisel juhul tuleb selgelt märkida, et need ei ole kvalifitseeritud vastavalt määrusele (EL) nr 910/2014 (muudetud määrusega (EL) 2024/1183 – edaspidi kokkuvõtvalt „eIDAS määrus“). Liikmesriigid võivad lisada usaldusnimekirja teavet muud liiki riigisiseselt kindlaksmääratud usaldusteenuste kohta kui need, mis on määratletud määruse eIDAS määruse artikli 3 lõike 16 alusel. Sellisel juhul tuleb selgelt märkida, et need ei ole kvalifitseeritud vastavalt eIDAS määrusele.
...
Käesolev nimekiri on usaldusnimekiri, mis sisaldab teavet Eesti järelevalve all olevate usaldusteenuse osutajate kohta ja usaldusteenuste kohta, mida nad osutavad, kooskõlas eIDAS määruse asjaomaste sätetega.
...
Usaldusteenuse osutajad ja usaldusteenused kantakse Eesti usaldusnimekirja vastavalt järgnevale regulatsioonile:
...
- Euroopa Parlamendi ja nõukogu määrus (EL) nr 910/2014(muudetud määrusega (EL) 2024/1183 – edaspidi kokkuvõtvalt „eIDAS“ määrus)
- E-identimise ja e-tehingute usaldusteenuste seadus(edaspidi EUTS)
...
Tulenevalt EUTS § 2 täidab eIDAS-s sätestatud järelevalveasutuse ülesandeid Riigi Infosüsteemi Amet.
...
Eesti usaldusnimekirja kandmiseks esitab usaldusteenuse osutaja Riigi Infosüsteemi Ametile iga usaldusteenuse kohta taotluse vormi ja vastavushindamisasutuse koostatud vastavushindamisaruande.
...
Nõuded usaldusteenuse osutaja ja usaldusteenuse vastavushindamise kohta on toodud Majandus- ja taristuministri määruses „ Usaldusteenuse osutaja ja usaldusteenuse vastavushindamise kord“.
...
met lahend
...
ide saamist
...
1. esmakordse loa taotluse korral 80 päeva jooksul;
...
2. korduva loa taotluse korral 50 päeva
...
Loa väljastamise korral kannab Riigi Infosüsteemi Amet usaldusteenuse osutaja ja usaldusteenuse usaldusnimekirja kümne päeva jooksul.
...
Nõuetele vastav kvalifitseeritud või kvalifitseerimata usaldusteenuse osutaja / usaldusteenus kantakse usaldusnimekirja kaheks aastaks.
...
Eesti usaldusnimekirjas
...
- Usaldusteenuse esmakordse usaldusnimekirja kandmise eest tasutakse riigilõivu 1030 € iga usaldusteenuse kohta;
- Usaldusteenuse korduva usaldusnimekirja kandmise eest tasutakse riigilõivu 770 € iga usaldusteenuse kohta;
- Usaldusteenuse osutaja või teenuste andmete muutmise taotluse läbivaatamise eest tasutakse riigilõivu 65 €.",,exa
Estonia,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid,Estonian,6,EESTI: ANDMETEENUSED ANDMEAIDA PILVETEENUSE OSTMINE,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4431838/html,"# EESTI: ANDMETEENUSEDANDMEAIDA PILVETEENUSE OSTMINE
...
## 1. Hankija
...
Ostja õiguslik vorm: Avalik-õiguslik isik
...
Hankija tegevus: Vaba aeg, kultuur ja religioon
...
## 2. Menetlus
...
Pealkiri: Andmeaida pilveteenuse ostmine
...
Lepingu olemus: Teenused
...
Peamine liigitus (cpv): 72300000 Andmeteenused
...
Direktiiv 2014/24/EL
...
## 5. Osa
...
Pealkiri: Andmeaida pilveteenuse ostmine
...
### 5.1.6 Üldine teave
...
## 6. Tulemused
...
8. Organisatsioonid
...
## 11. Teave teate kohta
...
Teate liik
...
ingu sõlmimise või kont
...
iooni andmise teade",,exa
Estonia,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid,Estonian,7,(I) Tegevusjuhend,https://www.e-resident.gov.ee/wp-content/uploads/2024/09/eestikeelne-MP-code-of-conduct_amended_2024-09.docx.pdf,"Turuplatsi tegevusjuhendis on määratud turuplatsi liikmete õiged käitumistavad. Selle tegevusjuhendi eesmärk on tagada, et e-residendid saavad parimaid teenuseid ja nõuandeid ning vältida e-Residentsuse mainekahju. Turunduseeskirjas on esitatud turuplatsi liikmetele mõeldud juhised selle kohta, kuidas kasutada e-Residentsuse kaubamärki õigesti ja vastutustundlikult ning tagada programmi põhiteabe edastamisel nii täpsus kui ka järjepidevus. See ei ole aga mõeldud selleks, et takistada turuplatsi liikmetel jagada programmi kohta oma vaateid või kujundada oma suhtlusstiili.
...
1.4 Turuplatsi liikmed annavad klientidele järgmise kohta õiget ja seaduslikku teavet ning nõu: 
e-Residentsus ja selle taotlemine, e-residentide õigused ja kohustused, äriühingu loomine 
ja juhtimine Eestis, Eesti õigus- ja maksusüsteem, Eesti äriühingute ja e-residentide kui
...
eraisikute maksukohustused jne. Turuplatsi liikmed juhendavad e-residente ja nende
...
äriühinguid järgima Eesti õigusakte ning täitma oma juriidilisi kohustusi, nt kohustust
...
esitada aastaaruanded, esitada äriregistrile teavet tegelike kasusaajate kohta,
...
deklareerida ja maksta makse jne. 
1
...
regulaarselt, kuid avaliku sektori organisatsioonina on programmi ärinõustamisvõimalused 
piiratud. 
1
...
1.10 Kui turuplatsi liige rikub selles tegevusjuhendis või muudes kohaldatavates õigusaktides 
sätestatud mistahes nõudeid või jagab valeandmeid, teeb ta kõik endast oleneva, et 
rikkumine viivitamata heastada. 
1.
...
: 
a)
...
Politsei-
...
väljastab
...
use; 
b) lubadusi
...
Eesti viisa
...
elamisluba
...
kodakondsus; 
c) lubadusi
...
onto avamise kohta pangas (
...
ud juhul, kui see on osa 
teenuse
...
kuja teenusest või kui teenusepakkuja on pank). 
1.22 Turuplatsi liikmed ei tohi
...
isi teenuseid
...
1.24 Turuplatsi liikmed maksavad makse ja esitavad aastaaruanded nõuetekohaselt. Turuplatsi 
liige, kellel on pidev maksuvõlg või kes ei ole esitanud aastaaruandeid, võidakse
...
turuplatsilt eemaldada, kuni sellised puudused on kõrvaldatud
...
, võidakse riigist, mille registrisse ta on kantud, regulaarselt nõuda tõestust
...
b) E
...
Residentsus ei tühista rahvusvahelisi kohustusi, nagu maksukohustused. 
E-residendid ja nende äriühingud peavad maksma rahvusvaheliste ja riiklike 
õigusaktide kohaselt makse.",,exa
Estonia,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid,Estonian,8,EESTI: PRÜGI JA JÄÄTMETEGA SEOTUD TEENUSED ANDMEKANDJATE HÄVITUSTEENUSE TELLIMINE SOTSIAALKINDLUSTUSAMETI BÜROODELE.,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4425938/html,"# EESTI: PRÜGI JA JÄÄTMETEGA SEOTUD TEENUSEDANDMEKANDJATE HÄVITUSTEENUSE TELLIMINE SOTSIAALKINDLUSTUSAMETI BÜROODELE.
...
Hanketeade või kontsessiooniteade – üldkord
...
Ametlik nimi: Sotsiaalkindlustusamet
...
Ostja õiguslik vorm: Keskvalitsusasutus
...
Hankija tegevus: Sotsiaalkaitse
...
Pealkiri: Andmekandjate hävitusteenuse tellimine Sotsiaalkindlustusameti büroodele.
...
Kirjeldus: Sotsiaalkindlustusameti konfidentsiaalsete paber- ja muude andmekandjate (kontoritehnika) äraveo ja hävitamise teenuse (infokaitseteenus) tellimine.
...
Lepingu olemus: Teenused
...
Peamine liigitus (cpv): 90500000 Prügi ja jäätmetega seotud teenused
...
Direktiiv 2014/24/EL
...
Ainult siseriiklikest õigusaktidest tulenevad kõrvalejätmise alused:
...
/7508384/procurement-
...
Pealkiri: Andmekandjate hävitusteenuse tellimine Sotsiaalkindlustusameti büroodele.
...
Kirjeldus: Sotsiaalkindlustusameti konfidentsiaalsete paber- ja muude andmekandjate (kontoritehnika) äraveo ja hävitamise teenuse (infokaitseteenus) tellimine.
...
Lepingu olemus: Teenused
...
Peamine liigitus
...
90500000 Prügi ja jäätmetega seotud teenused
...
Riik –
...
alkindlust
...
iaalkindlustusam
...
Sotsiaalkindlustusam
...
Sotsiaalkindlustusam
...
Sotsiaalkindlust
...
Tuleb
...
lepingu täitmiseks
...
atud töötajate nimed ja nende kut
...
ifikatsioonid:
...
11
...
teate kohta
...
Teate liik
...
Hanketeade või kontsessiooniteade – üldkord",,exa
Estonia,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",3,open data reuse Eesti ametlik määratlus avaliku teabe seadus,Estonian,1,EESTI: ANDMETEENUSED RIIGIKONTROLLI RMKA ANDMESTIKU LIIDESTAMINE RIIGIHANGETE REGISTRI X-TEE ANDMETEENUSEGA,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4311218/html,"# EESTI: ANDMETEENUSEDRIIGIKONTROLLI RMKA ANDMESTIKU LIIDESTAMINE RIIGIHANGETE REGISTRI X-TEE ANDMETEENUSEGA
...
Riigikontroll
...
lik vorm: Avalik-õiguslik isik
...
Hankija tegevus: Üldised avalikud teenused
...
Pealkiri: Riigikontrolli RMKA andmestiku liidestamine riigihangete registri X-tee andmeteenusega
...
Kirjeldus: Hanke eesmärgiks on riigihangete registri andmevoo automatiseerimine riigi raamatupidamise aastaaruande õigsuse ja tehingute seaduslikkuse auditi (RMKA) andmestikus. Teenuse kirjeldus: 1. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine analüütilise töölauaga „ARUANNE: RP009, RP004, FITEK ja HANKED“ Tableau serveris; 2. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine riigihangete analüüsi prototüübiga, analüütiliste vaadete kuvamine Tableau serveris; 3. Tableau serveris automaatselt uueneva riigihangete registri toorandmete andmeallika (datasource) loomine; 4. ajalooliste hangete lisamine andmeallikale ja töölaudadele.
...
Peamine liigitus (cpv): 72300000 Andmeteenused
...
Eeldat
...
käibem
...
Direktiiv 2014/24/EL
...
Pealkiri: Riigikontrolli RMKA andmestiku liidestamine riigihangete registri X-tee andmeteenusega
...
Kirjeldus: Hanke eesmärgiks on riigihangete registri andmevoo automatiseerimine riigi raamatupidamise aastaaruande õigsuse ja tehingute seaduslikkuse auditi (RMKA) andmestikus. Teenuse kirjeldus: 1. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine analüütilise töölauaga „ARUANNE: RP009, RP004, FITEK ja HANKED“ Tableau serveris; 2. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine riigihangete analüüsi prototüübiga, analüütiliste vaadete kuvamine Tableau serveris; 3. Tableau serveris automaatselt uueneva riigihangete registri toorandmete andmeallika (datasource) loomine; 4. ajalooliste hangete lisamine andmeallikale ja töölaudadele.
...
Reserveeritud osalemine
...
Osalemine ei ole reserveeritud.
...
riigihank
...
Elektrooniline esitamine: Lubatud
...
Avalduse esitamise aadress: https://riigihanked.riik.ee/rhr-web/#/procurement/7217004/tenders
...
Keeled, milles võib pakkumusi või osalemistaotlusi esitada: eesti keel
...
Pakkumuste esitamise tähtaeg: 29/04/2024 09:00 +03:00
...
Teave avaliku avamise kohta:
...
Avamise kuupäev: 29/04/2024 10:00 +03:00
...
Riigikontroll
...
lik nimi: Riigikontroll
...
10
...
Eelmise teate versioon, mida muudetakse: 5c05a859-977a-4609-a95c-643e15ee9b49-01
...
## 11. Teave teate kohta
...
11.1
...
Teate tunnus/versioon: a5d369ce-7343-4ace-80bf-44b521f80f3b - 0
...
Teate liik: Hanketeade või kontsessiooniteade – üldkord
...
Teate saatmise kuupäev: 22/04/2024 14:01 +03:00
...
E-saatja teate saatmise kuupäev: 2
...
/04/2024 14:01 +03:00
...
Keeled, milles käesolev teade on ametlikult kättesaadav: eesti keel
...
### 11.2 Avaldamisteave",,exa
Estonia,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",3,open data reuse Eesti ametlik määratlus avaliku teabe seadus,Estonian,2,"EESTI: TURU- JA MAJANDUSUURINGUD, AVALIKU ARVAMUSE UURINGUD JA STATISTIKA STATISTILINE ANDMEBAAS (STATISTICAL INFORMATION SERVICE) 2",https://riigihanked.riik.ee/rhr/api/public/v1/notice/4207626/html,"# EESTI: TURU- JA MAJANDUSUURINGUD, AVALIKU ARVAMUSE UURINGUD JA STATISTIKASTATISTILINE ANDMEBAAS (STATISTICAL INFORMATION SERVICE) 2
...
Lepingu sõlmimise või kontsessiooni andmise teade – üldkord
...
Pealkiri: Statistiline andmebaas (Statistical information service) 2
...
Kirjeldus: Statistilise ja analüütilise andmeteenuse tellimine Välisministeeriumile.
...
Peamine liigitus (cpv): 79300000 Turu- ja majandusuuringud, avaliku arvamuse uuringud ja statistika
...
Pealkiri: Statistiline andmebaas (Statistical information service) 2
...
Kirjeldus: Statistilise ja analüütilise andmeteenuse tellimine Välisministeeriumile.
...
Peamine liigitus (cpv): 79300000 Turu- ja majandusuuringud, avaliku arvamuse uuringud ja statistika
...
### 6.1.4
...
## 11. Teave teate kohta
...
Teate tunnus/versioon: c2e1e4e4-1086-4416-9e86-14b58439d42d - 01
...
Vormi liik: Tulemus
...
Teate liik: Lepingu sõlmimise või kontsessiooni andmise teade – üldkord
...
Keeled, milles käesolev teade on ametlikult kättesaadav: eesti keel
...
### 11.2 Avaldamisteave",,exa
Estonia,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",3,open data reuse Eesti ametlik määratlus avaliku teabe seadus,Estonian,3,Eesti: Tarkvara programmeerimis- ja nõustamisteenused AKIS Teabesalve veebilehe arendus- ja hooldusteenuste tellimine,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4712418/html,"# Eesti: Tarkvara programmeerimis- ja nõustamisteenusedAKIS Teabesalve veebilehe arendus- ja hooldusteenuste tellimine
...
Ametlik nimi: Põllumajanduse Registrite ja Informatsiooni Amet
...
Hankija tegevus: Üldised avalikud teenused
...
Kirjeldus: Sõlmitava raamlepingu objektiks on AKIS (Agricultural Knowledge and Innovation System – põllumajanduslike teadmiste ja innovatsiooni süsteem) Teabesalve uue veebilehe loomine ja sellega kaasnevad veel mitte teadaolevad lisatööd ehk täiendavad tarkvara arendus- ja/või hooldustööd.
...
amine liigitus
...
7220
...
programmeerimis- ja nõustamisteenused
...
Lisateave: Põhjendus, miks hankija on otsustanud
...
jagada käesolevat riigihanget ühe menetluse raames erinevateks osadeks, on esitatud riigihanke selgitava dokumendi (RSD)
...
is 1.8. Hanketeate
...
.1.3 on esitatud raamlepingu eeldatav ja ühtlasi ka maksimaalne kogumaksumus ja see on kokku kuni 350 000 eurot ilma käibemaksuta. Raamlepingu tegelik ja lõplik kogumaksumus sõltub aga PRIA eelarvest, tööde teostamise vajadusest ja pakkuja poolt pakutud maksumusest. Seega võib raamlepingu lõplikuks kogumaksumuseks kujuneda ka väiksem summa. Kui
...
on raamlepingu lõppedes sõlminud hankelepinguid väiksemas mahus, kui 350 0
...
0 eurot ilma käibemaksuta, ei kuulu ülejäänud summa pakkujale väl
...
smisele. Hanketeate punktis 5.1.3 esitatud raamlepingu kestuse alguskuupäev ei ole täpne kuupäev, vaid üksnes eeldatav kuupäev. Tegelikult võib raamlepingu sõlmimine toimuda ka varem või hiljem sõltuvalt sellest, kui pikaks kujuneb hankemenetlus
...
Kirjeldus: Sõlmitava raamlepingu objektiks on AKIS (Agricultural Knowledge and Innovation System – põllumajanduslike teadmiste ja innovatsiooni süsteem) Teabesalve uue veebilehe loomine ja sellega kaasnevad veel mitte teadaolevad lisatööd ehk täiendavad tarkvara arendus- ja/või hooldustööd.
...
Lisateave: Raamlepingu täitmisel peab pakkuja tagama, et hankelepingu täitmises osalevad pakkuja meeskonnaliikmed (nii kõik Põhimeeskonna liikmed kui ka kõik Täiendavad meeskonnaliikmed) täidavad hankija nõudmisel raamlepingu täitmisega seotud tööülesandeid Tartus hankija kontoris (eelkõige hankijaga tihedat suhtlemist nõudvad teenused (sh analüüs, projekti koosolekud jms)). Üldjuhul ei toimu teenuse osutamine hankija asukohas, kuid vajadusel võib hankija seda siiski nõuda. Pakkuja meeskonnaliikmete transpordile kulunud aeg, majutus- ja transpordikulud ei kuulu hankija poolt eraldi tasustamisele.
...
Lisateave
...
ingu täitmisel peab pakkuja tagama, et hankelepingu täitm
...
osalevad pakkuja meeskonnaliikmed (nii kõik Põhimeeskonna liikmed kui ka kõik Täiendavad meeskonnaliikmed) tä
...
hankija nõudmisel raamlepingu täitmisega seotud tööülesandeid Tartus hankija kontoris (eelkõige hankijaga tihedat suhtlemist nõudvad teenused (sh analüüs, projekti koosolekud jms)). Üldjuhul ei toimu teenuse osutamine hankija
...
ukohas, kuid vajadusel võib hankija seda siiski nõuda. Pakkuja meeskonnaliikmete transpordile kulunud aeg, majutus- ja transpordikulud
...
kuulu hankija poolt er
...
kud j
...
)). Üld
...
kuid vajadusel võib hankija seda
...
. Pakkuja
...
transpordile kulunud aeg
...
otud tööü
...
us hankija
...
hankijaga
...
lemist nõudvad teenused (
...
kud jms)).
...
as, kuid vajadusel
...
hankija seda siiski nõuda. Pakkuja meeskonnaliikmete transpordile kulunud aeg, majutus- ja transpordikulud ei
...
hankija poolt eraldi tasust
...
Lisateave: Raamlepingu täitmisel peab pakkuja tagama, et hankelepingu täitmises osalevad pakkuja meeskonnaliikmed (nii kõik Põhimeeskonna liikmed kui ka kõik Täiendavad meeskonnaliikmed) täidavad hankija nõudmisel raamlepingu täitmisega seotud tööülesandeid Tartus hankija kontoris (eelkõige hankijaga tihedat suhtlemist nõudvad teenused (sh analüüs, projekti koosolekud jms)). Üldjuhul ei toimu teenuse osutamine hankija asukohas, kuid vajadusel võib hankija seda siiski nõuda. Pakkuja meeskonnaliikmete transpordile kulunud aeg, majutus- ja transpordikulud ei kuulu hankija poolt eraldi tasustamisele.
...
Reserveeritud osalemine: Osalemine ei ole reserveeritud
...
Lisateave: Põhjendus, miks hankija on otsustanud mitte jagada käesolevat riigihanget ühe menetluse raames erinevateks osadeks, on esitatud riigihanke selgitava dokumendi (RSD) punktis 1.8. Hanketeate punktis 2.1.3 on esitatud raamlepingu eeldatav ja ühtlasi ka maksimaalne kogumaksumus ja see on kokku kuni
...
350 000 eurot ilma käibemaksuta. Raamlepingu tegelik ja lõplik kog
...
sõltub aga
...
vest, tööde teostamise vaj
...
poolt pakutud maksumusest. Seega võib raamlepingu lõplikuks kogumaksumuseks kujuneda ka väiksem summa. Kui pooled on raamlepingu lõppedes sõl
...
ud hankele
...
semas mahus, kui
...
350
...
000 eurot ilma käibemaksuta,
...
isele. Hanketeate
...
Keeled, milles võib pakkumusi
...
osalemistaotlusi esitada
...
Teave avaliku avamise kohta:
...
emenetluse
...
use Registrite ja Informatsiooni
...
ajanduse
...
## 11. Teave teate kohta
...
Teate liik: Hanketeade või kontsessiooniteade – üldkord
...
Keeled, milles käesolev teade on ametlikult kättesaadav: eesti keel
...
### 11.2 Avaldamisteave",,exa
Estonia,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",3,open data reuse Eesti ametlik määratlus avaliku teabe seadus,Estonian,4,EESTI: TARKVARA ARENDUSTEENUSED ANDMEANALÜÜTIKA LAHENDUSTE ARENDUS- JA HOOLDUSTÖÖD,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4311238/html,"# EESTI: TARKVARA ARENDUSTEENUSEDANDMEANALÜÜTIKA LAHENDUSTE ARENDUS- JA HOOLDUSTÖÖD
...
Hanketeade või kontsessiooniteade – üldkord - Muudatus
...
Hankija te
...
Üldised
...
Hankija te
...
ja julgeole
...
Hankija te
...
us: Avalik kord ja julgeolek
...
Hankija tegevus: Üldised avalikud teenused
...
Hankija tegevus
...
Üldised avalikud teen
...
Peamine liigitus
...
Lisateave: Hankija jätab hanke osadeks jaotamata kuna sõlmib raamlepingu mitme pakkuj
...
ning raamlepingu alusel lepingu täitmiseks korraldab hankija minikonkursse, mis võimaldab
...
id täita
...
mel pakkujal. Riigihanke al
...
dokumentides pakkujale seatud nõudeid ei piira konkurent
...
ega pane pakkujaid ebasoodsasse olukorda ka juhul, kui
...
igihange ei ole
...
adeks jaotatud
...
riigihank
...
Avalduse esitamise aadress: https://riigihanked.riik.ee/rhr-web/#/procurement/6975094/tenders
...
Keeled, milles võib pakkumusi või osalemistaotlusi esitada: eesti keel
...
Teave avaliku av
...
## 10. Muudatus
...
Eelmise teate versioon, mida muudetakse: 70cfe702-2df7-40ff-8d1d-37178c18b114-01
...
## 11. Teave teate kohta
...
### 11.1
...
ave teate
...
Teate tunnus/versioon: f396af3d-5a64-437e-85c7-1eee9ae218bd - 01
...
Vormi liik: Hange
...
Teate liik: Hanketeade või kontsessiooniteade – üldkord
...
Teate saatmise kuupäev: 22/04/2024 14:04 +03:00
...
E-saatja teate saatmise kuupäev: 2
...
/04/2024 16:00 +03:00
...
Keeled, milles käesolev teade on ametlikult kättesaadav: eesti keel
...
### 11.2 Avaldamisteave",,exa
