country,question_id,title,url,saved_path,file_type,chunk_id,chunk_index,chunk_text,chunk_length_words,dimension,question,query_no,query
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_91,91,"practice on how to sustain these solutions. Even though the interviewees brought out what AI and machine learning could accomplish, then in reality people were quite sceptical, because it is seen that the public sector does not have enough resources to start implementing and successfully sustain these solutions and is not willing to take risks that much. In a few years perspective, it was also seen that the cooperation between state authorities could get better, since the institutions are collectively butting more focus on data governance and management, which includes adding positions, naming clear roles and responsibilities. In 2 interviews was mentioned that data description tool RIHAKE is planned to take in use, while in some cases the focus is on creating glossaries and data dictionaries. Trend is to move towards creating more real -time data, machine -readable data and open data, which comes with its peculiar quality and security questions. In addition, a nonymisation and pseudonymization of personal data was mentioned as growing trends which would helpfully allow more usage of this data for different purposes. For experimenting with",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_92,92,"open data, which comes with its peculiar quality and security questions. In addition, a nonymisation and pseudonymization of personal data was mentioned as growing trends which would helpfully allow more usage of this data for different purposes. For experimenting with data, in one interview was mentioned the expectation for data playground or sandbox, where different parties could handle, test new theories and experiment more with data. In general, most of the representatives of data governance saw that the future would bring more transparency and trust in data, new technologies and data governance practices. The workflows will get more effective, since the focus is on creating maximal value with the data we already have. 45 Questions 10 and 11, direc ted to the undersecretaries representing the policy side, gave them the opportunity to think about what could be done more with existing data and what added value could be created. Similarly, to data governance representatives, AI and machine learning solutions were mentioned in all the interviews from the perspective that it could support the decision-making process and search for patterns, which",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_93,93,"existing data and what added value could be created. Similarly, to data governance representatives, AI and machine learning solutions were mentioned in all the interviews from the perspective that it could support the decision-making process and search for patterns, which could result in finding things that the policy side has not even considered. In addition, the expectation for different prognosis models was mentioned. In some areas, the models have been adopted and proven, so there is hope for their wider adoption. Better analytical tools, wider selection and use of data dashboards and moving towards creating real -time data was also mentioned as ways of creating more value out of existing data. It was pointed out that in some cases the policy side is not even aware of the possibilities that different use of data could provide, which is why there is no big urge for new solutions. There is also an understanding that all new technological solutions need large investments that are difficult to get in the public sector. 4.2 Discussion The aim of the thesis was to identify and",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_94,94,"is no big urge for new solutions. There is also an understanding that all new technological solutions need large investments that are difficult to get in the public sector. 4.2 Discussion The aim of the thesis was to identify and describe the value of data governance in the context of the Estonian government sector and how to successfully implement its frameworks, processes and activities in the organization. The author proposed two research questions each with one sub -question whi ch now, after the interviews are conducted, can be answered. The first RQ was ‘What is the value of data governance in the Estonian government sector?’ with a SQ ‘What motivates Estonia’s government institutions to implement data governance practises? ’ Although these questions were not asked directly from the interviewees, then the answers to these questions emerged in the light of different questions. An overview of the key findings is gathered in Table 1. The increase in e fficiency is one of the most important benefits that data governance creates for an organization . This relates to easier detection of data",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_95,95,"different questions. An overview of the key findings is gathered in Table 1. The increase in e fficiency is one of the most important benefits that data governance creates for an organization . This relates to easier detection of data -driven problems and solving them, as well as cross -use of data for avoiding duplicating work for the public sector and for the citizens and companies. Data governance activities take control and authority over dat a to ensure it its suitability and reliability for use, which reflects on decision that are based on the data. Since data is directly likened with organizational work 46 processes like services offered in the public sector, then the value of data governan ce is also seen in improved quality and capacity of service provision. In addition, data descriptions, metadata management and glossaries enable easier collaboration with different partners due to understandable and agreed upon common language. Overall, data governance framework implementation helps to increase trust and transparency in data managed by the public sector. Table 1. An overview of the value and motives of",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_96,96,"collaboration with different partners due to understandable and agreed upon common language. Overall, data governance framework implementation helps to increase trust and transparency in data managed by the public sector. Table 1. An overview of the value and motives of implementing data governance. The described value of data governance Motivation for implementing data governance Growing effectiveness in the workplace Effective work processes and outputs Easier to detect data-driven problems and solve them Better overview and control of the data Less duplicating work because data is cross- used More time for meaningful work and less administrative burden Decisions based on data are reliable Desire to implement automated solutions, e.g., prognosis models, dashboards, AI support for DDDM Improved quality and capacity of the services offered Ability to better measure development and impact of the field Easier to collaborate through a common data language Cost efficient in the long run Increased trust and transparency in data Compliance with laws and regulations The government sector motivation to start implementing data governance practices can be different for every organization, depends on what is needed and",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_97,97,"language Cost efficient in the long run Increased trust and transparency in data Compliance with laws and regulations The government sector motivation to start implementing data governance practices can be different for every organization, depends on what is needed and valued from their perspective. It can just be the minimum by just complying with existing laws and regulations or the desire to change work processes more efficient by automated tools, like mechanical quality controls, prognosis models or implementing AI solutions for supporting service provision or DDDM. The motivation can also come from wanting to lighten up the administrative burden or getting a better overview and control over the exciting data. Implementing data governance practices could also help to measure the development of a field more accurately or evaluate the impact of a new policy or measure. Additionally, there is evidence that data governance could be a cost saving for an 47 organization, even if the Estonian government institutions have not assessed it from financial perspective yet. The second RQ proposed focused on the implementation process of data governance, ‘What are",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_98,98,"that data governance could be a cost saving for an 47 organization, even if the Estonian government institutions have not assessed it from financial perspective yet. The second RQ proposed focused on the implementation process of data governance, ‘What are the strategies for implementing data governance practices in a government organization?’ with a SQ ‘What kind of organizational changes are needed to improve the state of data governance? ’ It is mentioned in the literature and aligns with the interview answers, that data governance is an ongoing series of activities and processes in the organization that does not have an end date like a project has. If it is decided to start implementing it more systematically and comprehensively, there are some strategic approaches that could bring more success. The following list, with 11 strategic activities, describes how to implement data governance in the organization and what changes are needed for make. 1. Finding the motivation for implementing data governance . Without an aim for changing organizational workflows, practices and mindset it is very likely that data governance implementation will not",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_99,99,"governance in the organization and what changes are needed for make. 1. Finding the motivation for implementing data governance . Without an aim for changing organizational workflows, practices and mindset it is very likely that data governance implementation will not succee d. As mentioned in literature and confirmed by interviewees, top managements’ understanding and support is necessary for finding and phrasing the right motivation and vision for data governance program. 2. Identifying and creating roles and responsibilities t hat deal with data governance. To get started with the implementation process, data governance program needs a person who is ready to delve into the topic and lead the change . Depending on aim and scope of the program, then there may be need engage more people over time, but at beginning at least one who is invested is topic is necessary and has the support of the top management. 3. Familiarizing oneself with existing laws, regulations and guidelines. Data governance in Estonia is regulated by laws like Public Information Act and Personal Data Protection Act and from the EU side regulation",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_100,100,"and has the support of the top management. 3. Familiarizing oneself with existing laws, regulations and guidelines. Data governance in Estonia is regulated by laws like Public Information Act and Personal Data Protection Act and from the EU side regulation The European Data Governance Act (coming in force in September 2023). In addition, MKM with Statistics of Estonia have developed different guidelines which help to explain and support implementing data governance different practices. These materials could be helpful before creating the framework for a specific organization or area of government. 4. Mapping the existing data sets. As mentioned in one interview ‘you govern the data you have ’, which is why it is necessary to understand what kind of data sets the 48 organization or area of government is responsible for and for which processes the data is used. To have a clear overview of the data that needs to be governed. 5. Identifying areas of development that data governance could support. For getting a clear overview of what needs to change, it is important to understand what currently creates",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_101,101,"have a clear overview of the data that needs to be governed. 5. Identifying areas of development that data governance could support. For getting a clear overview of what needs to change, it is important to understand what currently creates problems and where the bottlenecks are located. Based on the examples given in the interviews, external competence has also been procured, who can help with this process, as well with ideas on how to solve identified problems. 6. Creating a w orking or steering group for people involved across the area of government. Especially when the data governance program transcends the boundaries of a single organization, then coordination across the area of government is necessary for data governance. The purpose of these working groups can be developing new practices, communicating national new guidelines, sharing feedback on existing practices and for creating accountability. 7. Creating a data governance framework and principles to follow. The framework sets in place the scope of the data governance program and the policies, processes and principles that support achieving the set goal for data governance in",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_102,102,"creating accountability. 7. Creating a data governance framework and principles to follow. The framework sets in place the scope of the data governance program and the policies, processes and principles that support achieving the set goal for data governance in the organization or area of government. 8. Creating an action plan with monitoring tools. Framework alone does little good, unless it is followed up by an action plan that involves ways how to monitor the impact of data governance program. The action plan should have a specific timeframe that sets the focus on concrete domains of data governance. 9. Communication and engagement with different stakeholders. Since data governance implementation can bring changes on a wider scale in the organization, then the communication is the key, not only to keep people informed, but also to get feedback on the processes and output that it effects. 10. Identifying the contact points with different processes for collaboration. As highlighted in many interviews that data governance is a horizontal process, so finding the collaboration points with other processes is important to ensure that the",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_103,103,"output that it effects. 10. Identifying the contact points with different processes for collaboration. As highlighted in many interviews that data governance is a horizontal process, so finding the collaboration points with other processes is important to ensure that the perspective of data governance will intervene in the right time right place, e.g., when developing new services and IT systems. 11. Monitoring and improving the implementation of the framework, principles and action plan. A crucial part of data governance activities is monitoring of the progress and adjusting the plans accordingly. This creates a continuous process for data governance, which adapts with changing requirements and circumstances. 49 The 11 strategic activities brought out could ensure successful implementation of a data governance program in a government sector organization or area of government, according to literature and the interview answers. The order and undivided tracking of the activities listed is recommended but can change depending on organizations’ development stage in data governance. 4.3 Recommendations for the policy makers All the representatives of the data governance support unit mentioned MKM and Statistics Estonia as",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_104,104,"undivided tracking of the activities listed is recommended but can change depending on organizations’ development stage in data governance. 4.3 Recommendations for the policy makers All the representatives of the data governance support unit mentioned MKM and Statistics Estonia as national policy makers of data governance, whose work has a broad impact on the implementation of practices in this field. Due to this reason, the author lists six recommendations for the policy makers brought out in interviews , that could help make data governance even more successfully acknowledged and implemented than it is today. 1. Create opportunities for a more practitioner -level exchange of data governance and management practices. The public sector institutions have gained experience, lessons and successful practices that would be good to share so that others can benefit from it. 2. For policy makers to have a clear management model so that there would be no duplicative activities and time consumption for the public sector institutions. 3. Creating a unified understanding how data governance should intervene in IT development processes, to tackle the issue that problems with",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_105,105,"clear management model so that there would be no duplicative activities and time consumption for the public sector institutions. 3. Creating a unified understanding how data governance should intervene in IT development processes, to tackle the issue that problems with data governance and management appear when IT is already built. 4. In the case of new IT developments in the public sector, the needs of national statistics could be considered before starting the development process. This would result in less duplicative work and save resources. 5. Create interest in data governance and management by talking about the opportunities and practical examples at top management level in the public sector institutions. 6. Distinguish between data governance and data management in Estonian terminology and communicate the difference to Estonian public sector inst itutions. This would create a better understanding of the substantive difference between these two concepts and would help institutions to better differentiate their activities and goals. The overall satisfaction with national policy makers, MKM and Statistics Estonia, was very good and their efforts and commitment in the field of data",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_106,106,"difference between these two concepts and would help institutions to better differentiate their activities and goals. The overall satisfaction with national policy makers, MKM and Statistics Estonia, was very good and their efforts and commitment in the field of data governance is recognized. 50 Under their coordination, data management and governance could make a big leap in development in the Estonian public sector in the coming years. 4.4 Limitations The conducted research has its limitations to be considered. Firstly, as mentioned before, the interviewed representatives of the data governance supporting unit had different backgrounds and positions. Even though they all could contribute to this study then their expertise, focus area and knowledge on data governance differed , resulting in responses with varying degrees of detail, which also has an impact on the findings. The second limitation is the small sample size. Altogether 11 data governance representatives and 6 policy undersecretaries were interviewed, and broad generalizations are limited based on this. In addition, being the sole author of the thesis, there is a potential for research bias in the process of",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_107,107,"size. Altogether 11 data governance representatives and 6 policy undersecretaries were interviewed, and broad generalizations are limited based on this. In addition, being the sole author of the thesis, there is a potential for research bias in the process of data collection or analysis, which may affect the research findings. Lastly, in Estonian language, there is no distinction made between data governance and data management, they are both addressed as andmehaldus. This also caused some confusion among the interviewees, since in English the concepts and the activities under them are kept separate. To mitigate this, in the beginning of every interview the author mentioned the exact focus of this research. 51 5 Summary The aim of the thesis was to identify and describe the value that data governance brings to the Estonian government sector and map strategies how to implement data governance frameworks, processes and activities in the organization. Based on the purpose, the author proposed two research questions each with one sub-question, the answers to which were determined during the research. In the first section, the thesis provided a",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_108,108,"data governance frameworks, processes and activities in the organization. Based on the purpose, the author proposed two research questions each with one sub-question, the answers to which were determined during the research. In the first section, the thesis provided a review of the literature to give a comprehensive overview of data governance and put it in the context of Estonia and the EU. The principles, framework, activities and main benefits of data governance were introduced, followed up by description of possible implementation methods. Based on the aim of the thesis and the content of the field, it was decided to apply the qualitative research method. The author conducted 15 interviews with participants from two different target groups: representatives of a ministry's policy field and representatives of the data governance coordinating support unit . In-depth thematic data analysis was used to understand and describe the interviewees' background, experience and understanding of data governance and to highlight 12 emerged key themes that support the fulfilment of the thesis objective. The first RQ ‘What is the value of data governance in the Estonian",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_109,109,"understand and describe the interviewees' background, experience and understanding of data governance and to highlight 12 emerged key themes that support the fulfilment of the thesis objective. The first RQ ‘What is the value of data governance in the Estonian government sector?’ with a SQ ‘What motivates Estonian government institutions to implement data governance practises? ’ was answered by identify ing the already existing benefits and value that data governance has created for the Estonian government sector and by describing the potential benefits that are underway to achieve. Altogether, seven topics emerged for describing the value of data governa nce: growing effectiveness in the workplace, easier detection and solving of problems, less duplicating work, more reliable decisions, improved quality and capacity of the services offered, easier collaboration through a common data language, and increased trust and transparency in data. Government institutions' motivations for implementing data governance practices may vary and overlap with the perceived value of data governance. The seven findings that 52 emerged from the research are: effective work processes and outputs, better overview and control of the data,",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_110,110,"institutions' motivations for implementing data governance practices may vary and overlap with the perceived value of data governance. The seven findings that 52 emerged from the research are: effective work processes and outputs, better overview and control of the data, more time for meaningful work and less administrative burden, desire to implement automated solutions, ability to better measure development and impact of the field, being cost efficient in the long run, and complying with laws and regulations. Analysing the existing frameworks, processes, resources and considering the obstacles to the successful implementation of data governance in the Estonian government sector, the author was able to answer the second RQ ‘What are the strategies for implementing data governance practices in a government organization? ’ with a SQ ‘What kind of organizational changes are needed to improve the state of data governance? ’ As a result of the research, 11 strategic a ctivities were revealed that could ensure successful implementation of a data governance program in a government organization: 1. Finding the motivation for implementing data governance. 2. Identifying and creating roles and",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_111,111,"As a result of the research, 11 strategic a ctivities were revealed that could ensure successful implementation of a data governance program in a government organization: 1. Finding the motivation for implementing data governance. 2. Identifying and creating roles and responsibilities that deal with data governance. 3. Familiarizing oneself with existing laws, regulations and guidelines. 4. Mapping the existing data sets. 5. Identifying areas of development that data governance could support. 6. Creating a working or steering group for people involved across the area o f government. 7. Creating a data governance framework and principles to follow. 8. Creating an action plan with monitoring tools. 9. Communication and engagement with different stakeholders. 10. Identifying the contact points with different processes for collaboration. 11. Monitoring and improving the implementation of the framework, principles and action plan. The implementation of data governance practices is a continuous process that develops over time and relies on the outlined strategic activities for systematic and comprehensive approach. Since data governance in Estonia is strongly influenced by the national policy creators, MKM and Statistics Estonia, then the",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_112,112,"practices is a continuous process that develops over time and relies on the outlined strategic activities for systematic and comprehensive approach. Since data governance in Estonia is strongly influenced by the national policy creators, MKM and Statistics Estonia, then the author listed six recommendations for them to consider, when steering the direction of data governance in Estonia: 1. Create opportunities for a more practitioner -level exchange of data governance and management practices. 53 2. For policy makers to have a clear management model so that there would be no duplicative activities and time consumption for the public sector institutions. 3. Creating a unified understanding how data governance should intervene in IT development processes, to tackle the issue that problems with data governance and management appear when IT is already built. 4. In the case of new IT developments in the public sector, the needs of national statistics could be considered before starting the development process. 5. Create interest in data governance and management by talking about the opportunities and practical examples at top management level in the public sector institutions.",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_113,113,"public sector, the needs of national statistics could be considered before starting the development process. 5. Create interest in data governance and management by talking about the opportunities and practical examples at top management level in the public sector institutions. 6. Distinguish between data governance and data management in Estonian terminology and communicate the difference to Estonian public sector institutions. The recommendations that originate from practitioners, would help create a better common understanding of the need for data governance and would support its wider implementation in the Estonian public sector. In conclusion, the implementation of data governance in Estonian government sector is at an early stage, which creates several challenges for practitioners. However, the author believes that a wider explanation of the value of data governance will help and give momentum to its smoother and broader implementation, that will not only benefit the government institutions in the performance of their duties, but also reflects the quality of services provided to citizens and businesses. 5.1 Future research Implementation of data governance in the Estonian public sector has potential for future research.",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
Estonia,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_114,114,"only benefit the government institutions in the performance of their duties, but also reflects the quality of services provided to citizens and businesses. 5.1 Future research Implementation of data governance in the Estonian public sector has potential for future research. In the course of the study, the intervention of data governance in various processes of the organization, such as the development of IT systems and service s, emerged. It could be explored what are the potential points of contact for cooperation in the development process, which in the long run could reduce the problems of data governance and management. In addition, the expansion of research into public sector data governance practices in other EU countries would provide better clarity on the opportunities and obstacles for the development of interoperability and cross-border data exchange. 54 References [1] T. C. Redman and A. B. Godfrey, Data Quality for the Information Age, 1st ed. USA: Artech House, Inc., 1997. [2] Dama International, DAMA-DMBOK: Data Management Body of Knowledge (2nd Edition). Denville, NJ, USA: Technics Publications, LLC, 2017. [3] Ministry of Economic Affairs and",180,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",3,Estonia national open data strategy site:.ee
